1	4.00971438190685
16	3.94906856168074
9	3.90837833252327
4	3.85125790802897
18	3.75157331471123
20	3.48347065341119
26	3.31720538910537
32	3.30058736441284
33	3.27762285361223
12	3.04048072363106
113	2.83341801941757
14	2.60730268876404
143	2.56137047336785
147	2.56107644950397
144	2.53178071950542
601	2.52514204422084
146	2.45162653209182
145	2.44030425038669
6	2.43896698468888
36	2.43888063299068
23	2.42967212565611
38	2.40453681810692
15	2.3624500462906
8	2.34467345024159
2	2.34273501429018
152	2.34126612303242
10	2.33657774949082
34	2.29959173922982
25	2.28292562731119
30	2.27166556337136
5	2.17725576087231
27	2.1627245728251
49	2.14535598056659
19	2.11089117894808
100	2.09730312681438
13	2.09033152217723
31	2.09012681813283
21	2.06856869405313
24	2.04885292852321
28	2.04818108172165
22	2.02255517072238
50	1.88926624723559
185	1.87515593374691
7	1.8677077498847
110	1.82608023875522
35	1.81874602657651
577	1.65887670025597
586	1.63166170556568
158	1.62601072199259
29	1.61999937974976
588	1.61281935502313
587	1.61281935502313
265	1.61162361351526
159	1.5979456746464
220	1.51620842810317
188	1.47241738699144
184	1.46013743716163
187	1.43771100546639
11	1.41606953728579
176	1.34580899579521
151	1.32974151261964
149	1.32189125324672
150	1.32189125324672
3	1.31543860463766
17	1.31543860463766
183	1.28643888387681
179	1.28232125363722
178	1.28071788444354
177	1.27902364428865
181	1.27606358238117
186	1.27606358238117
71	1.25435344901271
94	1.25435344901271
261	1.22317626095503
115	1.20567718956748
733	1.20416569948317
904	1.17715798633205
43	1.1704453855381
163	1.16791870210557
593	1.11501447437331
171	1.10557801140429
114	1.08257141992561
205	1.07365972636726
46	1.06879611061115
47	1.05071686266605
51	1.00751834229661
89	0.991908307430426
45	0.974130273097095
650	0.971737571407922
48	0.970068577684969
170	0.938658690548809
1497	0.930811637803199
2112	0.918281087406051
348	0.917371230260531
1211	0.806486547356918
256	0.802072500931379
153	0.799747187233089
161	0.799173903120912
472	0.794068599858168
362	0.788691656521538
1359	0.777377127786871
1357	0.777377127786871
97	0.771618173272568
359	0.766378851442102
60	0.762399015588167
1184	0.761654997404439
1183	0.761654997404439
1356	0.761565520925329
74	0.761560035965456
1216	0.761073990474022
174	0.759219015462742
595	0.755434375612481
167	0.755124078274038
1355	0.754969786656563
162	0.743082136584077
273	0.736303554979614
818	0.728421617803299
590	0.718064440186311
591	0.717794605595861
42	0.714668134900301
252	0.700265614641432
157	0.696777130282376
160	0.696777130282376
1527	0.680753715195879
1514	0.669764147117526
73	0.666893326701236
257	0.660178578952141
602	0.659957510054461
61	0.657555210260731
614	0.656721705725459
612	0.654359837241223
1477	0.653223626645368
254	0.647144228656806
253	0.647144228656806
363	0.646503026385121
589	0.641940428052021
2664	0.640756596130896
259	0.637406656487676
258	0.632855300556279
251	0.632855300556279
600	0.62885007931376
597	0.62885007931376
599	0.62885007931376
596	0.62885007931376
594	0.62885007931376
598	0.62885007931376
592	0.62885007931376
112	0.627176813469768
111	0.627176813469768
109	0.627176813469768
491	0.626462403888502
432	0.626202179149725
148	0.626073373776071
1481	0.620209062639248
1485	0.620209062639248
1476	0.620209062639248
1467	0.620209062639248
1480	0.620209062639248
1473	0.620209062639248
1470	0.620209062639248
1468	0.620209062639248
1478	0.620209062639248
1482	0.620209062639248
1471	0.620209062639248
1469	0.620209062639248
1479	0.620209062639248
1483	0.620209062639248
1474	0.620209062639248
1472	0.620209062639248
1484	0.620209062639248
1475	0.620209062639248
613	0.617696006817234
2658	0.613599411495016
164	0.611488121435755
435	0.607643169874593
1499	0.600858767684073
1496	0.598871113855293
1529	0.597427074831112
175	0.592311556979779
1213	0.590953251920735
154	0.589584800135481
87	0.588181240950663
139	0.584807692713979
616	0.575197318015268
173	0.57513757588882
1595	0.565197653511797
431	0.561245573518584
350	0.559936522994953
354	0.559936522994953
255	0.555464044396156
168	0.553979582504189
165	0.552853696606173
166	0.552853696606173
1417	0.551913655707729
1152	0.550449354340521
44	0.550186463801837
1535	0.548497702596974
1534	0.548497702596974
1263	0.546406089920718
172	0.545469538516413
667	0.542523799122895
1212	0.537531200521107
2667	0.53281833709764
2582	0.52895868502534
1281	0.528038294524706
2105	0.527630147064403
1498	0.522403638024617
39	0.514691595669019
